,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-01744-000,0.0,0.8849137204204373,0.9709568647410612,374.0,4.123105625617661,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01745-000,0.22495606326889278,0.2797094889309522,0.4728857802001857,281.4354143466935,198.97914855071093,187.86602540378445,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
BraTS-GLI-01746-000,0.18700479086051225,0.7130735982220174,0.9510517700520388,281.25,16.97056274847714,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01747-000,1.0,0.0,0.9412034049992716,0.0,374.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BraTS-GLI-01748-000,0.15394201212926809,0.316140751066616,0.9550670167076826,299.76568542494925,23.173260452512935,8.306623862918075,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01749-000,0.22464056895864626,0.7642781896831343,0.9455879865286727,252.47799371068552,14.560219778561036,8.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01750-000,0.08451882845188284,0.7684682734580849,0.9345594997241126,312.39314982392347,8.831760866327848,5.0990195135927845,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01751-000,0.8492726709996905,0.6812196812196812,0.8965339351926487,2.23606797749979,6.48074069840786,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01752-000,0.17233560090702948,0.02277276958190419,0.7823593894932119,191.2831262329013,29.563490998188964,11.832159566199232,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01753-000,0.8990415364041737,0.9336815698640331,0.4758929404084678,2.23606797749979,3.7416573867739413,188.4142135623731,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
